policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
4,11,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity', 'Choice Type (opt)', 'Anonymization (opt)']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Cookies and tracking elements', 'Purpose_Advertising or marketing', 'Collection Process_Collected on first-party website/app', 'Third-Party Entity_Named third party', 'Choice Type (opt)_Browser/device privacy controls', 'Anonymization (opt)_Aggregated or anonymized']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,12,['Third Party'],"['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_Cookies and tracking elements', 'Purpose_Analytics or research', 'Collection Process_Tracked on first-party website/app by third party', 'Third-Party Entity_Named third party']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,13,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_User online activities', 'Purpose_Analytics or research', 'Collection Process_Collected on first-party website/app']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,14,['First Party'],"['Information Type', 'Collection Process', 'Collection Mode (opt)']","['Information Type_IP address and device IDs', 'Information Type_Computer information', 'Collection Process_Collected on first-party website/app', 'Collection Mode (opt)_Implicit']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,15,['First Party'],"['Information Type', 'Does/Does Not (opt)']","['Information Type_Location', 'Does/Does Not (opt)_Does Not']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,16,[],[],[],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,17,['Third Party'],"['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity', 'Choice Type (opt)']","['Information Type_User online activities', 'Information Type_Cookies and tracking elements', 'Purpose_Advertising or marketing', 'Collection Process_Tracked on first-party website/app by third party', 'Third-Party Entity_Unnamed third party', 'Choice Type (opt)_Opt-out link']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,18,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Contact information', 'Information Type_Generic personal information', 'Purpose_Essential service or feature', 'Collection Process_Collected on first-party website/app']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,19,['First Party'],"['Information Type', 'Purpose', 'Collection Process', 'Choice Type (opt)']","['Information Type_Contact information', 'Information Type_Generic personal information', 'Purpose_Essential service or feature', 'Collection Process_Collected on first-party website/app']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,20,[],[],[],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,21,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Generic personal information', 'Purpose_Essential service or feature', 'Purpose_Analytics or research', 'Purpose_Personalization or customization', 'Collection Process_Collected on first-party website/app']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,22,[],[],[],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,23,['Third Party'],"['Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_Unspecified', 'Purpose_Essential service or feature', 'Purpose_Analytics or research', 'Purpose_Service operation and security', 'Purpose_Legal requirement', 'Collection Process_Shared by first party with a third party', 'Third-Party Entity_Unnamed third party']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,24,"['First Party', 'Third Party']","['Information Type', 'Collection Process', 'Third-Party Entity']","['Information Type_Generic personal information', 'Collection Process_Entered by user on first-party website/app', 'Collection Process_Collected on first-party website/app', 'Third-Party Entity_Public']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,25,[],[],[],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,26,[],['Choice Type (opt)'],"['Choice Type (opt)_Opt-out via contacting company', 'Choice Type (opt)_First-party privacy controls']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,27,[],[],[],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,28,['First Party'],"['Information Type', 'Collection Process', 'Choice Type (opt)']","['Information Type_Contact information', 'Information Type_Generic personal information', 'Collection Process_Collected on first-party website/app', 'Choice Type (opt)_Opt-out via contacting company']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,29,[],['Choice Type (opt)'],['Choice Type (opt)_Opt-out via contacting company'],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,30,[],['Choice Type (opt)'],['Choice Type (opt)_Opt-out via contacting company'],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,31,['Third Party'],"['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_Generic personal information', 'Purpose_Legal requirement', 'Collection Process_Shared by first party with a third party']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,32,['Third Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Generic personal information', 'Purpose_Legal requirement', 'Collection Process_Shared by first party with a third party']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,33,['Third Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Generic personal information', 'Information Type_Unspecified', 'Purpose_Merger or acquisition', 'Collection Process_Shared by first party with a third party']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,34,[],[],[],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,35,['First Party'],['Information Type'],['Information Type_Financial'],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,36,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Purpose_Analytics or research', 'Collection Process_Collected on first-party website/app']",TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,37,[],[],[],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
4,38,[],[],[],TRAIN,https://moviestarplanet.zendesk.com/hc/en-us/articles/213208965-Privacy-Policy,True
