policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
92,20,['First Party'],"['Information Type', 'Purpose', 'Anonymization (opt)']","['Information Type_User online activities', 'Information Type_Unspecified', 'Purpose_Essential service or feature', 'Purpose_Analytics or research', 'Anonymization (opt)_Aggregated or anonymized']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,21,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_User online activities', 'Information Type_Cookies and tracking elements', 'Purpose_Analytics or research', 'Third-Party Entity_Named third party']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,22,[],['Choice Type (opt)'],['Choice Type (opt)_Browser/device privacy controls'],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,23,['First Party'],"['Information Type', 'Purpose', 'Choice Type (opt)']","['Information Type_User online activities', 'Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Purpose_Personalization or customization', 'Choice Type (opt)_Browser/device privacy controls']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,24,['Third Party'],['Purpose'],['Purpose_Advertising or marketing'],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,25,['Third Party'],"['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity', 'Choice Type (opt)']","['Information Type_Location', 'Information Type_Demographic data', 'Information Type_IP address and device IDs', 'Purpose_Advertising or marketing', 'Collection Process_Shared by first party with a third party', 'Third-Party Entity_Named third party', 'Choice Type (opt)_Opt-in']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,26,[],['Choice Type (opt)'],['Choice Type (opt)_First-party privacy controls'],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,27,['First Party'],"['Purpose', 'Choice Type (opt)']","['Information Type_Unspecified', 'Purpose_Analytics or research', 'Choice Type (opt)_First-party privacy controls']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,28,['First Party'],['Purpose'],"['Information Type_Unspecified', 'Purpose_Service operation and security']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,29,['First Party'],"['Information Type', 'Legal Basis for Collection']","['Information Type_Generic personal information', 'Purpose_Unspecified', 'Legal Basis for Collection_Contractual necessity', 'Legal Basis for Collection_Legitimate interests of first or third party']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,30,['First Party'],"['Purpose', 'Choice Type (opt)']","['Purpose_Legal requirement', 'Choice Type (opt)_Opt-in']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,31,['Third Party'],['Third-Party Entity'],['Third-Party Entity_Named third party'],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,32,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,33,['Third Party'],"['Information Type', 'Purpose', 'Collection Process', 'Does/Does Not (opt)', 'Choice Type (opt)']","['Purpose_Legal requirement', 'Collection Process_Shared by first party with a third party', 'Does/Does Not (opt)_Does Not', 'Choice Type (opt)_Opt-in']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,34,['Third Party'],['Third-Party Entity'],"['Information Type_Unspecified', 'Purpose_Unspecified']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,35,['Third Party'],"['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_Generic personal information', 'Purpose_Analytics or research', 'Purpose_Unspecified', 'Collection Process_Shared by first party with a third party', 'Third-Party Entity_Other part of company/affiliate']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,36,['Third Party'],"['Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_Unspecified', 'Purpose_Analytics or research', 'Purpose_Legal requirement', 'Collection Process_Shared by first party with a third party', 'Third-Party Entity_Unnamed third party', 'Third-Party Entity_Named third party']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,37,['Third Party'],['Purpose'],"['Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Purpose_Other']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,38,['Third Party'],"['Information Type', 'Collection Process']","['Information Type_Generic personal information', 'Collection Process_Shared by first party with a third party']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,39,['Third Party'],"['Information Type', 'Purpose', 'Collection Process', 'Does/Does Not (opt)', 'Third-Party Entity']","['Information Type_Financial', 'Information Type_Generic personal information', 'Collection Process_Shared by first party with a third party', 'Does/Does Not (opt)_Does Not', 'Third-Party Entity_Named third party']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,40,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,41,['Third Party'],"['Information Type', 'Collection Process', 'Third-Party Entity', 'Choice Type (opt)']","['Information Type_Contact information', 'Collection Process_Shared by first party with a third party', 'Third-Party Entity_Named third party', 'Choice Type (opt)_Opt-in']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,42,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,43,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Cookies and tracking elements', 'Purpose_Service operation and security', 'Collection Process_Collected on first-party website/app']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,44,[],['Choice Type (opt)'],"['Choice Type (opt)_Browser/device privacy controls', 'Choice Type (opt)_Other']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,45,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,46,[],['Choice Type (opt)'],['Choice Type (opt)_First-party privacy controls'],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,47,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,48,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,49,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,50,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,51,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,52,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,53,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,54,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,55,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,56,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
