policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
30,11,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Legal Basis for Collection', 'Third-Party Entity', 'Choice Type (opt)']","['Information Type_Cookies and tracking elements', 'Purpose_Essential service or feature', 'Collection Process_Collected on first-party website/app', 'Legal Basis for Collection_Contractual necessity', 'Third-Party Entity_Named third party']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,12,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Legal Basis for Collection', 'Does/Does Not (opt)', 'Third-Party Entity', 'Anonymization (opt)']","['Information Type_IP address and device IDs', 'Information Type_Cookies and tracking elements', 'Information Type_Unspecified', 'Purpose_Analytics or research', 'Purpose_Other', 'Collection Process_Shared by first party with a third party', 'Collection Process_Tracked on first-party website/app by third party', 'Collection Process_Collected on first-party website/app', 'Legal Basis for Collection_Contractual necessity', 'Does/Does Not (opt)_Does Not', 'Third-Party Entity_Named third party', 'Anonymization (opt)_Aggregated or anonymized']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,13,['Third Party'],"['Information Type', 'Third-Party Entity', 'Choice Type (opt)']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Cookies and tracking elements', 'Third-Party Entity_Named third party']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,14,['First Party'],"['Purpose', 'Legal Basis for Collection']",['Legal Basis for Collection_Legitimate interests of first or third party'],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,15,['Third Party'],"['Third-Party Entity', 'Choice Type (opt)']",['Third-Party Entity_Named third party'],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,16,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity', 'Choice Type (opt)']","['Information Type_User online activities', 'Purpose_Advertising or marketing', 'Third-Party Entity_Named third party']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,17,[],['Choice Type (opt)'],[],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,18,['First Party'],"['Purpose', 'Legal Basis for Collection']","['Purpose_Advertising or marketing', 'Legal Basis for Collection_Legitimate interests of first or third party']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,19,[],['Choice Type (opt)'],['Information Type_Unspecified'],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,20,['Third Party'],"['Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Collection Process_Tracked on first-party website/app by third party', 'Third-Party Entity_Named third party']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,21,[],['Choice Type (opt)'],['Choice Type (opt)_Third-party privacy controls'],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,22,['First Party'],"['Information Type', 'Purpose', 'Collection Process', 'Choice Type (opt)']","['Information Type_Other', 'Purpose_Essential service or feature', 'Collection Process_Collected on first-party website/app', 'Choice Type (opt)_Third-party privacy controls']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,23,['First Party'],['Legal Basis for Collection'],['Legal Basis for Collection_Contractual necessity'],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,24,"['First Party', 'Third Party']","['Collection Process', 'Legal Basis for Collection', 'Third-Party Entity']","['Information Type_Unspecified', 'Collection Process_Shared by first party with a third party', 'Legal Basis for Collection_Contractual necessity', 'Third-Party Entity_Other part of company/affiliate']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,25,[],[],[],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,26,"['First Party', 'Third Party']","['Purpose', 'Collection Process', 'Legal Basis for Collection']","['Information Type_Unspecified', 'Purpose_Essential service or feature', 'Collection Process_Shared by first party with a third party', 'Legal Basis for Collection_Legitimate interests of first or third party']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,27,[],['Choice Type (opt)'],['Choice Type (opt)_Opt-out via contacting company'],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,28,['Third Party'],"['Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_Unspecified', 'Purpose_Unspecified', 'Collection Process_Shared by first party with a third party', 'Third-Party Entity_Unnamed third party']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,29,['First Party'],"['Information Type', 'Choice Type (opt)']","['Information Type_Generic personal information', 'Information Type_Unspecified', 'Purpose_Unspecified']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,30,['First Party'],"['Information Type', 'Choice Type (opt)']","['Information Type_Generic personal information', 'Choice Type (opt)_Opt-out via contacting company']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,31,['First Party'],['Information Type'],['Information Type_Generic personal information'],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,32,['First Party'],"['Information Type', 'Choice Type (opt)']","['Information Type_Generic personal information', 'Choice Type (opt)_Opt-out via contacting company']",TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,33,['First Party'],['Information Type'],['Information Type_Generic personal information'],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,34,[],[],[],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,35,[],[],[],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,36,[],[],[],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
30,37,[],[],[],TRAIN,https://ac-pocketcamp.com/en-GB/site/privacy_policy,True
