policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
100,37,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,38,['First Party'],"['Information Type', 'Choice Type (opt)']","['Information Type_Contact information', 'Choice Type (opt)_Opt-out via contacting company']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,39,['First Party'],"['Information Type', 'Purpose']","['Information Type_Location', 'Purpose_Personalization or customization']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,40,['First Party'],"['Information Type', 'Purpose']","['Information Type_Other', 'Purpose_Advertising or marketing']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,41,['First Party'],"['Purpose', 'Choice Type (opt)']","['Purpose_Service operation and security', 'Purpose_Legal requirement']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,42,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,43,[],['Choice Type (opt)'],['Choice Type (opt)_First-party privacy controls'],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,44,[],['Choice Type (opt)'],"['Choice Type (opt)_Opt-out via contacting company', 'Choice Type (opt)_Browser/device privacy controls']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,45,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,46,[],['Choice Type (opt)'],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,47,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,48,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,49,['First Party'],"['Purpose', 'Legal Basis for Collection']","['Information Type_Unspecified', 'Legal Basis for Collection_Contractual necessity']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,50,['First Party'],"['Purpose', 'Legal Basis for Collection']","['Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Legal Basis for Collection_Legitimate interests of first or third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,51,['First Party'],"['Information Type', 'Legal Basis for Collection', 'Choice Type (opt)']","['Information Type_Location', 'Information Type_Other', 'Information Type_Unspecified', 'Legal Basis for Collection_Consent', 'Choice Type (opt)_Browser/device privacy controls']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,52,['First Party'],"['Information Type', 'Purpose', 'Legal Basis for Collection']","['Information Type_Generic personal information', 'Purpose_Service operation and security', 'Purpose_Legal requirement', 'Legal Basis for Collection_Compliance with a legal obligation']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,53,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,54,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,55,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,56,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,57,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,58,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,59,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,60,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,61,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
