policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
63,56,['First Party'],"['Information Type', 'Legal Basis for Collection', 'Does/Does Not (opt)', 'Anonymization (opt)']","['Information Type_Generic personal information', 'Legal Basis for Collection_Contractual necessity', 'Legal Basis for Collection_Compliance with a legal obligation', 'Does/Does Not (opt)_Does', 'Anonymization (opt)_Aggregated or anonymized']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,57,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,58,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,59,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,60,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,61,[],['User Type (opt)'],['User Type (opt)_Other'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,62,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Does/Does Not (opt)', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Cookies and tracking elements', 'Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Does/Does Not (opt)_Does Not', 'Third-Party Entity_Unnamed third party', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,63,[],['Choice Type (opt)'],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,64,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,65,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,66,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,67,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,68,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
