policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
92,13,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Location', 'Purpose_Optional service or feature', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Purpose_Personalization or customization', 'Purpose_Service operation and security', 'Collection Process_Collected on first-party website/app']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,14,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Cookies and tracking elements', 'Purpose_Essential service or feature', 'Purpose_Analytics or research', 'Purpose_Other', 'Collection Process_Collected on first-party website/app']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,15,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity', 'Anonymization (opt)']","['Information Type_User online activities', 'Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Collection Process_Directly received from third party', 'Anonymization (opt)_Aggregated or anonymized']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,16,['First Party'],['Purpose'],"['Information Type_Unspecified', 'Purpose_Essential service or feature', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Purpose_Service operation and security']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,17,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,18,['First Party'],"['Information Type', 'Purpose']","['Information Type_Location', 'Purpose_Essential service or feature', 'Purpose_Advertising or marketing']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,19,['First Party'],"['Information Type', 'Purpose']","['Information Type_Other', 'Information Type_Unspecified', 'Purpose_Personalization or customization']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,20,['First Party'],"['Information Type', 'Purpose', 'Anonymization (opt)']","['Information Type_User online activities', 'Information Type_Other', 'Information Type_Unspecified', 'Purpose_Analytics or research', 'Anonymization (opt)_Aggregated or anonymized']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,21,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_User online activities', 'Information Type_Cookies and tracking elements', 'Purpose_Analytics or research', 'Collection Process_Collected on first-party website/app', 'Collection Process_Tracked user on third-party website/app']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,22,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,23,['First Party'],['Purpose'],"['Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Purpose_Personalization or customization']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,24,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,25,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Location', 'Information Type_Demographic data', 'Information Type_Computer information', 'Information Type_Other', 'Purpose_Other', 'Third-Party Entity_Named third party', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,26,['First Party'],['Legal Basis for Collection'],['Legal Basis for Collection_Consent'],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,27,"['First Party', 'Third Party']","['Purpose', 'Third-Party Entity']","['Information Type_Unspecified', 'Purpose_Analytics or research', 'Third-Party Entity_Unnamed third party']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,28,['First Party'],['Purpose'],"['Information Type_Unspecified', 'Purpose_Service operation and security']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,29,['First Party'],"['Information Type', 'Legal Basis for Collection']","['Information Type_Generic personal information', 'Legal Basis for Collection_Contractual necessity', 'Legal Basis for Collection_Legitimate interests of first or third party']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,30,['First Party'],['Legal Basis for Collection'],['Legal Basis for Collection_Consent'],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,31,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,32,[],['Does/Does Not (opt)'],['Does/Does Not (opt)_Does Not'],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,33,['Third Party'],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,34,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Generic personal information', 'Purpose_Personalization or customization', 'Purpose_Unspecified', 'Third-Party Entity_Other part of company/affiliate', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,35,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Generic personal information', 'Purpose_Personalization or customization', 'Purpose_Legal requirement', 'Third-Party Entity_Unnamed third party', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,36,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Generic personal information', 'Purpose_Other', 'Third-Party Entity_Unnamed third party', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,37,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,38,['Third Party'],"['Information Type', 'Purpose', 'Does/Does Not (opt)', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Contact information', 'Purpose_Essential service or feature', 'Does/Does Not (opt)_Does Not', 'Third-Party Entity_Named third party', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,39,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity', 'Choice Type (opt)', 'Third-Party Collection Process']","['Information Type_Contact information', 'Third-Party Entity_Named third party', 'Choice Type (opt)_Opt-in', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,40,['First Party'],"['Information Type', 'Purpose']","['Information Type_Cookies and tracking elements', 'Purpose_Essential service or feature']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,41,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,42,[],['Choice Type (opt)'],['Choice Type (opt)_Browser/device privacy controls'],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,43,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,44,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,45,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,46,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,47,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,48,['First Party'],['Information Type'],"['Information Type_Generic personal information', 'Choice Type (opt)_Unspecified']",TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,49,[],['Choice Type (opt)'],['Choice Type (opt)_First-party privacy controls'],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,50,[],['Choice Type (opt)'],['Choice Type (opt)_First-party privacy controls'],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,51,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,52,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,53,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,54,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
92,55,[],[],[],TRAIN,https://www.shpock.com/de-de/privacy-policy,True
