policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
1,21,['First Party'],['Information Type'],['Information Type_Demographic data'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,22,['First Party'],"['Information Type', 'User Type (opt)']","['Information Type_Contact information', 'Information Type_Demographic data', 'User Type (opt)_Other']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,23,['First Party'],['Information Type'],['Information Type_Other'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,24,['First Party'],['Information Type'],['Information Type_Demographic data'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,25,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,26,['First Party'],"['Information Type', 'Purpose', 'Collection Mode (opt)']","['Information Type_User online activities', 'Purpose_Analytics or research', 'Collection Mode (opt)_Implicit']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,27,['First Party'],['Information Type'],"['Information Type_IP address and device IDs', 'Information Type_Computer information']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,28,['First Party'],"['Information Type', 'Does/Does Not (opt)']","['Information Type_Location', 'Does/Does Not (opt)_Does Not']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,29,['First Party'],"['Information Type', 'Collection Process']",[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,30,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Cookies and tracking elements', 'Purpose_Analytics or research', 'Purpose_Other', 'Collection Process_Collected on first-party website/app']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,31,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_User online activities', 'Information Type_Cookies and tracking elements', 'Purpose_Optional service or feature', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Collection Process_Collected on first-party website/app', 'Third-Party Entity_Unnamed third party']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,32,['First Party'],"['Information Type', 'Purpose']",['Purpose_Other'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,33,['First Party'],"['Information Type', 'Purpose', 'Collection Process', 'Does/Does Not (opt)']","['Information Type_User online activities', 'Information Type_Cookies and tracking elements', 'Purpose_Optional service or feature', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Collection Process_Collected on first-party website/app', 'Does/Does Not (opt)_Does Not']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,34,['First Party'],['Information Type'],['Information Type_Social media data'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,35,['First Party'],"['Purpose', 'Collection Process']","['Purpose_Analytics or research', 'Purpose_Unspecified']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,36,['First Party'],['Purpose'],"['Purpose_Optional service or feature', 'Purpose_Advertising or marketing']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,37,['First Party'],['Purpose'],"['Purpose_Service operation and security', 'Purpose_Legal requirement']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,38,['First Party'],['Purpose'],['Purpose_Advertising or marketing'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,39,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Legal Basis for Collection', 'Third-Party Entity', 'Choice Type (opt)', 'Third-Party Collection Process']","['Information Type_Generic personal information', 'Information Type_Unspecified', 'Purpose_Essential service or feature', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Purpose_Service operation and security', 'Purpose_Legal requirement', 'Purpose_Merger or acquisition', 'Purpose_Other', 'Purpose_Unspecified', 'Legal Basis for Collection_Public interest/official authority', 'Third-Party Entity_Unnamed third party', 'Third-Party Entity_Other', 'Choice Type (opt)_Opt-in', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,40,['Third Party'],"['Information Type', 'Third-Party Entity', 'Anonymization (opt)', 'Third-Party Collection Process']","['Information Type_Cookies and tracking elements', 'Information Type_Unspecified', 'Third-Party Entity_Unnamed third party', 'Anonymization (opt)_Aggregated or anonymized', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,41,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,42,"['First Party', 'Third Party']","['Information Type', 'Third-Party Entity']","['Information Type_User online activities', 'Third-Party Entity_Unnamed third party']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,43,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity', 'Third-Party Collection Process']","['Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Third-Party Entity_Unnamed third party', 'Third-Party Entity_Named third party', 'Third-Party Collection Process_Tracked on first-party website/app by third party']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,44,['Third Party'],"['Information Type', 'Purpose', 'Does/Does Not (opt)', 'Third-Party Entity']","['Information Type_Generic personal information', 'Purpose_Advertising or marketing', 'Does/Does Not (opt)_Does Not', 'Third-Party Entity_Named third party']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,45,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,46,['Third Party'],['Third-Party Entity'],['Third-Party Entity_Named third party'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,47,['Third Party'],"['Information Type', 'Does/Does Not (opt)']",['Information Type_Generic personal information'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,48,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,49,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,50,['First Party'],"['Purpose', 'Collection Mode (opt)', 'Choice Type (opt)']","['Information Type_Unspecified', 'Purpose_Legal requirement', 'Collection Mode (opt)_Explicit', 'Choice Type (opt)_Opt-out via contacting company']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,51,['First Party'],"['Information Type', 'User Type (opt)']",['User Type (opt)_Other'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,52,[],"['Does/Does Not (opt)', 'Choice Type (opt)', 'Choice Scope (opt)']","['Does/Does Not (opt)_Does Not', ""Choice Type (opt)_Don't use service/feature"", 'Choice Type (opt)_Browser/device privacy controls']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,53,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,54,['Third Party'],"['Information Type', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Cookies and tracking elements', 'Third-Party Entity_Named third party', 'Third-Party Collection Process_Tracked on first-party website/app by third party']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,55,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,56,['Third Party'],"['Purpose', 'Third-Party Entity', 'Choice Type (opt)']","['Purpose_Advertising or marketing', 'Third-Party Entity_Unnamed third party']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,57,[],['Choice Type (opt)'],['Choice Type (opt)_Browser/device privacy controls'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,58,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,59,[],['Choice Type (opt)'],['Choice Type (opt)_Opt-out via contacting company'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,60,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,61,['First Party'],['Purpose'],"['Information Type_Unspecified', 'Purpose_Service operation and security']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,62,['First Party'],"['Information Type', 'Legal Basis for Collection', 'Choice Type (opt)']","['Information Type_Generic personal information', 'Information Type_Unspecified', ""Choice Type (opt)_Don't use service/feature""]",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,63,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,64,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,65,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,66,['First Party'],"['Information Type', 'Purpose', 'Legal Basis for Collection', 'Does/Does Not (opt)']","['Information Type_Generic personal information', 'Purpose_Legal requirement', 'Purpose_Unspecified', 'Legal Basis for Collection_Consent', 'Legal Basis for Collection_Contractual necessity', 'Legal Basis for Collection_Compliance with a legal obligation', 'Legal Basis for Collection_Legitimate interests of first or third party', 'Does/Does Not (opt)_Does']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,67,['First Party'],"['Information Type', 'Purpose', 'Choice Type (opt)']","['Information Type_Generic personal information', 'Purpose_Advertising or marketing', 'Choice Type (opt)_Opt-out via contacting company']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,68,['First Party'],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,69,['First Party'],"['Information Type', 'Legal Basis for Collection']",['Legal Basis for Collection_Consent'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,70,['First Party'],['Information Type'],['Information Type_Generic personal information'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,71,['First Party'],['User Type (opt)'],['User Type (opt)_Other'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,72,['First Party'],"['Information Type', 'Purpose']","['Information Type_IP address and device IDs', 'Information Type_Generic personal information']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,73,"['First Party', 'Third Party']","['Purpose', 'Does/Does Not (opt)', 'Third-Party Entity']","['Purpose_Other', 'Does/Does Not (opt)_Does Not', 'Third-Party Entity_Unnamed third party']",TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,74,['First Party'],['Information Type'],['Information Type_Generic personal information'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,75,['First Party'],"['Information Type', 'Purpose']",['Information Type_Personal identifier'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,76,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,77,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,78,['First Party'],"['Information Type', 'Does/Does Not (opt)']",['Does/Does Not (opt)_Does Not'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,79,['Third Party'],['Purpose'],['Purpose_Advertising or marketing'],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,80,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,81,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,82,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
1,83,[],[],[],TRAIN,https://budgestudios.com/en/legal/privacy-policy/?lg=de,True
